prospect_id,start_date,funnel_stage,access_channel,region,lead_source,days_interacted,services_interested,services_purchased,revenue,total_cost
2195,8/23/2025 2:04,Proposal & Negotiation,Mobile,USA,Direct,127,2,0,0,253
2195,8/23/2025 2:06,Proposal & Negotiation,Mobile,USA,Direct,117,3,0,0,740
2195,8/23/2025 2:08,Deal Signed,Mobile,USA,Direct,127,3,3,16140,7701
1255,8/14/2025 21:43,Awareness,Desktop,USA,Direct,74,1,0,0,616
1255,8/14/2025 21:44,Interested,Desktop,USA,Direct,65,3,0,0,741
2643,6/9/2025 23:13,Awareness,Desktop,Australia,Direct,122,0,0,0,235
2643,6/9/2025 23:13,Interested,Desktop,Australia,Direct,36,1,0,0,795
2643,6/9/2025 23:15,Proposal & Negotiation,Desktop,Australia,Direct,97,4,0,0,200
1439,3/20/2025 14:55,Awareness,Desktop,Germany,Google,95,1,0,0,235
1439,3/20/2025 14:58,Interested,Desktop,Germany,Google,128,1,0,0,270
1439,3/20/2025 15:00,Proposal & Negotiation,Desktop,Germany,Google,119,5,0,0,238
1439,3/20/2025 15:01,Proposal & Negotiation,Desktop,Germany,Google,51,4,0,0,523
1439,3/20/2025 15:02,Deal Lost,Desktop,Germany,Google,92,2,0,0,410
2644,1/9/2025 1:02,Awareness,Desktop,USA,Email,122,1,0,0,246
2644,1/9/2025 1:03,Interested,Desktop,USA,Email,48,2,0,0,551
2644,1/9/2025 1:04,Proposal & Negotiation,Desktop,USA,Email,104,3,0,0,722
2308,2/2/2025 21:11,Awareness,Tablet,India,Google,121,1,0,0,403
2308,2/2/2025 21:12,Interested,Tablet,India,Google,72,3,0,0,606
1511,5/18/2025 11:56,Awareness,Desktop,Australia,Email,78,0,0,0,332
1511,5/18/2025 11:58,Interested,Desktop,Australia,Email,96,2,0,0,598
1511,5/18/2025 12:00,Proposal & Negotiation,Desktop,Australia,Email,128,2,0,0,685
1511,5/18/2025 12:03,Proposal & Negotiation,Desktop,Australia,Email,126,3,0,0,502
1511,5/18/2025 12:06,Deal Signed,Desktop,Australia,Email,129,4,3,27990,12573
1048,3/16/2025 18:00,Awareness,Mobile,France,Email,102,1,0,0,485
1048,3/16/2025 18:03,Interested,Mobile,France,Email,128,3,0,0,335
1048,3/16/2025 18:06,Proposal & Negotiation,Mobile,France,Email,129,1,0,0,500
1048,3/16/2025 18:07,Proposal & Negotiation,Mobile,France,Email,71,1,0,0,676
1048,3/16/2025 18:07,Deal Signed,Mobile,France,Email,19,1,1,8110,3179
1547,1/4/2025 1:31,Awareness,Mobile,UK,Social Media,129,0,0,0,792
1547,1/4/2025 1:32,Interested,Mobile,UK,Social Media,73,1,0,0,734
1778,3/25/2025 20:18,Awareness,Desktop,Canada,Google,84,0,0,0,495
1778,3/25/2025 20:18,Interested,Desktop,Canada,Google,51,3,0,0,674
2574,4/26/2025 21:19,Awareness,Mobile,India,Google,122,0,0,0,537
2574,4/26/2025 21:20,Interested,Mobile,India,Google,82,1,0,0,227
2574,4/26/2025 21:21,Proposal & Negotiation,Mobile,India,Google,22,5,0,0,495
2574,4/26/2025 21:23,Proposal & Negotiation,Mobile,India,Google,127,1,0,0,579
2574,4/26/2025 21:25,Deal Signed,Mobile,India,Google,105,2,1,5380,2002
1666,1/20/2025 0:06,Awareness,Desktop,Germany,Google,47,0,0,0,422
1666,1/20/2025 0:09,Interested,Desktop,Germany,Google,122,1,0,0,257
1228,8/13/2025 0:18,Awareness,Mobile,Australia,Social Media,56,1,0,0,456
1228,8/13/2025 0:19,Interested,Mobile,Australia,Social Media,53,2,0,0,696
1228,8/13/2025 0:22,Proposal & Negotiation,Mobile,Australia,Social Media,122,2,0,0,616
1579,7/26/2025 19:57,Awareness,Mobile,Australia,Social Media,126,1,0,0,527
1579,7/26/2025 20:00,Interested,Mobile,Australia,Social Media,122,2,0,0,347
1235,3/13/2025 13:42,Awareness,Tablet,Germany,Direct,21,1,0,0,644
1235,3/13/2025 13:45,Interested,Tablet,Germany,Direct,126,1,0,0,733
1235,3/13/2025 13:46,Proposal & Negotiation,Tablet,Germany,Direct,92,3,0,0,709
1235,3/13/2025 13:48,Proposal & Negotiation,Tablet,Germany,Direct,101,1,0,0,565
1235,3/13/2025 13:49,Deal Signed,Tablet,Germany,Direct,83,4,3,21500,9516
2390,4/29/2025 22:06,Awareness,Desktop,UK,Direct,93,0,0,0,259
2390,4/29/2025 22:07,Interested,Desktop,UK,Direct,92,1,0,0,706
2390,4/29/2025 22:08,Proposal & Negotiation,Desktop,UK,Direct,44,2,0,0,611
2390,4/29/2025 22:09,Proposal & Negotiation,Desktop,UK,Direct,83,5,0,0,202
2390,4/29/2025 22:12,Deal Signed,Desktop,UK,Direct,126,5,4,27440,13723
1277,4/24/2025 22:43,Awareness,Desktop,France,Social Media,129,0,0,0,427
1277,4/24/2025 22:46,Interested,Desktop,France,Social Media,128,2,0,0,230
1277,4/24/2025 22:48,Proposal & Negotiation,Desktop,France,Social Media,122,5,0,0,346
1277,4/24/2025 22:49,Proposal & Negotiation,Desktop,France,Social Media,32,5,0,0,544
1277,4/24/2025 22:50,Deal Lost,Desktop,France,Social Media,71,5,0,0,726
1720,8/18/2025 1:59,Awareness,Tablet,USA,Social Media,127,1,0,0,287
1720,8/18/2025 2:00,Interested,Tablet,USA,Social Media,66,1,0,0,606
1500,3/29/2025 21:17,Awareness,Tablet,UK,Direct,27,0,0,0,776
1500,3/29/2025 21:20,Interested,Tablet,UK,Direct,126,1,0,0,248
2148,7/28/2025 19:53,Awareness,Tablet,Germany,Email,119,0,0,0,490
2148,7/28/2025 19:54,Interested,Tablet,Germany,Email,18,3,0,0,538
2724,8/23/2025 21:38,Awareness,Desktop,UK,Direct,21,1,0,0,706
2724,8/23/2025 21:40,Interested,Desktop,UK,Direct,88,2,0,0,284
1688,8/3/2025 14:40,Awareness,Tablet,France,Direct,105,0,0,0,484
1393,6/27/2025 21:41,Awareness,Mobile,Australia,Email,129,0,0,0,234
1393,6/27/2025 21:44,Interested,Mobile,Australia,Email,129,1,0,0,513
1393,6/27/2025 21:46,Proposal & Negotiation,Mobile,Australia,Email,129,4,0,0,276
1393,6/27/2025 21:47,Proposal & Negotiation,Mobile,Australia,Email,90,3,0,0,581
1393,6/27/2025 21:49,Deal Signed,Mobile,Australia,Email,82,4,4,35550,17103
1463,3/14/2025 8:18,Awareness,Mobile,Australia,Google,24,0,0,0,770
1463,3/14/2025 8:21,Interested,Mobile,Australia,Google,128,1,0,0,722
2789,2/11/2025 17:05,Awareness,Desktop,Australia,Google,66,0,0,0,301
2789,2/11/2025 17:07,Interested,Desktop,Australia,Google,96,3,0,0,206
1467,4/11/2025 14:14,Awareness,Desktop,Australia,Email,60,1,0,0,613
1467,4/11/2025 14:15,Interested,Desktop,Australia,Email,88,3,0,0,541
1959,3/10/2025 1:31,Awareness,Mobile,USA,Social Media,122,1,0,0,324
1959,3/10/2025 1:32,Interested,Mobile,USA,Social Media,37,1,0,0,663
1959,3/10/2025 1:32,Proposal & Negotiation,Mobile,USA,Social Media,56,4,0,0,752
1572,8/11/2025 17:40,Awareness,Tablet,Germany,Email,15,0,0,0,201
1085,1/31/2025 8:25,Awareness,Desktop,India,Social Media,32,0,0,0,710
1085,1/31/2025 8:28,Interested,Desktop,India,Social Media,122,2,0,0,262
1126,3/15/2025 15:58,Awareness,Desktop,India,Direct,119,0,0,0,479
2613,8/16/2025 2:43,Awareness,Mobile,Canada,Direct,129,0,0,0,278
2613,8/16/2025 2:44,Interested,Mobile,Canada,Direct,84,2,0,0,750
1295,5/25/2025 3:04,Awareness,Tablet,USA,Google,17,0,0,0,396
1295,5/25/2025 3:05,Interested,Tablet,USA,Google,35,3,0,0,636
2351,5/29/2025 2:31,Awareness,Mobile,India,Google,126,0,0,0,325
2351,5/29/2025 2:34,Interested,Mobile,India,Google,126,1,0,0,451
1473,4/14/2025 20:05,Awareness,Tablet,UK,Google,119,0,0,0,367
1473,4/14/2025 20:06,Interested,Tablet,UK,Google,77,2,0,0,588
2432,5/31/2025 15:44,Awareness,Desktop,Germany,Direct,22,1,0,0,671
2432,5/31/2025 15:46,Interested,Desktop,Germany,Direct,114,3,0,0,550
2432,5/31/2025 15:48,Proposal & Negotiation,Desktop,Germany,Direct,129,2,0,0,796
1360,7/29/2025 8:01,Awareness,Mobile,USA,Direct,126,0,0,0,409
1360,7/29/2025 8:01,Interested,Mobile,USA,Direct,19,1,0,0,453
2000,4/22/2025 7:37,Awareness,Mobile,Australia,Google,65,1,0,0,331
2000,4/22/2025 7:38,Interested,Mobile,Australia,Google,58,2,0,0,710
2305,7/15/2025 1:33,Awareness,Desktop,India,Email,109,0,0,0,582
2305,7/15/2025 1:34,Interested,Desktop,India,Email,35,2,0,0,639
2305,7/15/2025 1:36,Proposal & Negotiation,Desktop,India,Email,105,1,0,0,426
2305,7/15/2025 1:39,Proposal & Negotiation,Desktop,India,Email,129,4,0,0,298
2305,7/15/2025 1:41,Deal Signed,Desktop,India,Email,119,1,1,4870,1723
2140,5/16/2025 1:02,Awareness,Tablet,Canada,Email,105,1,0,0,588
2140,5/16/2025 1:05,Interested,Tablet,Canada,Email,122,1,0,0,597
2140,5/16/2025 1:05,Proposal & Negotiation,Tablet,Canada,Email,50,4,0,0,349
2140,5/16/2025 1:06,Proposal & Negotiation,Tablet,Canada,Email,17,3,0,0,312
1460,6/18/2025 5:13,Awareness,Tablet,India,Google,128,0,0,0,665
1460,6/18/2025 5:16,Interested,Tablet,India,Google,129,3,0,0,724
1994,1/3/2025 3:18,Awareness,Desktop,Australia,Google,126,0,0,0,761
1994,1/3/2025 3:19,Interested,Desktop,Australia,Google,56,2,0,0,763
1013,1/31/2025 13:09,Awareness,Mobile,Australia,Google,119,1,0,0,723
1497,8/15/2025 19:54,Awareness,Mobile,UK,Social Media,129,0,0,0,379
1497,8/15/2025 19:56,Interested,Mobile,UK,Social Media,86,1,0,0,764
1497,8/15/2025 19:57,Proposal & Negotiation,Mobile,UK,Social Media,58,4,0,0,467
1497,8/15/2025 19:59,Proposal & Negotiation,Mobile,UK,Social Media,125,4,0,0,207
2052,4/2/2025 8:00,Awareness,Tablet,USA,Google,42,0,0,0,261
2052,4/2/2025 8:03,Interested,Tablet,USA,Google,122,2,0,0,578
2052,4/2/2025 8:03,Proposal & Negotiation,Tablet,USA,Google,16,4,0,0,786
2052,4/2/2025 8:05,Proposal & Negotiation,Tablet,USA,Google,118,5,0,0,492
2052,4/2/2025 8:05,Deal Signed,Tablet,USA,Google,27,5,4,25940,12692
1976,7/14/2025 3:45,Awareness,Mobile,Australia,Google,119,1,0,0,787
1976,7/14/2025 3:47,Interested,Mobile,Australia,Google,123,3,0,0,726
1483,7/23/2025 23:59,Awareness,Tablet,Germany,Google,84,1,0,0,681
1483,7/24/2025 0:01,Interested,Tablet,Germany,Google,85,2,0,0,342
1483,7/24/2025 0:03,Proposal & Negotiation,Tablet,Germany,Google,122,2,0,0,799
1483,7/24/2025 0:05,Proposal & Negotiation,Tablet,Germany,Google,105,1,0,0,581
1483,7/24/2025 0:05,Deal Signed,Tablet,Germany,Google,45,1,1,6670,2382
1768,7/2/2025 3:24,Awareness,Desktop,Canada,Google,113,0,0,0,253
1768,7/2/2025 3:25,Interested,Desktop,Canada,Google,35,1,0,0,370
2669,5/31/2025 19:16,Awareness,Tablet,Canada,Direct,116,0,0,0,776
1744,8/12/2025 16:44,Awareness,Desktop,Canada,Email,108,1,0,0,264
1744,8/12/2025 16:45,Interested,Desktop,Canada,Email,83,2,0,0,353
1179,6/9/2025 18:21,Awareness,Desktop,France,Google,66,1,0,0,258
1155,2/13/2025 15:22,Awareness,Tablet,Australia,Direct,94,1,0,0,451
1155,2/13/2025 15:23,Interested,Tablet,Australia,Direct,30,2,0,0,628
2095,6/27/2025 20:13,Awareness,Mobile,France,Google,114,0,0,0,649
2095,6/27/2025 20:15,Interested,Mobile,France,Google,118,3,0,0,538
1035,7/30/2025 11:41,Awareness,Desktop,India,Google,58,1,0,0,567
1976,3/2/2025 0:55,Awareness,Desktop,UK,Google,50,0,0,0,532
1976,3/2/2025 0:56,Interested,Desktop,UK,Google,80,2,0,0,266
1976,3/2/2025 0:58,Proposal & Negotiation,Desktop,UK,Google,102,5,0,0,644
1976,3/2/2025 1:00,Proposal & Negotiation,Desktop,UK,Google,122,2,0,0,254
1976,3/2/2025 1:03,Deal Lost,Desktop,UK,Google,128,3,0,0,525
1709,4/27/2025 20:47,Awareness,Desktop,USA,Google,114,0,0,0,353
1709,4/27/2025 20:49,Interested,Desktop,USA,Google,79,2,0,0,330
1327,8/5/2025 4:27,Awareness,Mobile,Canada,Direct,76,0,0,0,481
1327,8/5/2025 4:29,Interested,Mobile,Canada,Direct,128,3,0,0,671
1280,6/14/2025 4:23,Awareness,Tablet,USA,Google,129,1,0,0,530
1280,6/14/2025 4:24,Interested,Tablet,USA,Google,100,1,0,0,712
2326,1/9/2025 7:26,Awareness,Mobile,Germany,Google,23,0,0,0,396
2714,7/17/2025 23:22,Awareness,Mobile,France,Direct,58,1,0,0,611
2714,7/17/2025 23:23,Interested,Mobile,France,Direct,57,2,0,0,702
2714,7/17/2025 23:25,Proposal & Negotiation,Mobile,France,Direct,119,1,0,0,447
2714,7/17/2025 23:28,Proposal & Negotiation,Mobile,France,Direct,129,3,0,0,795
2714,7/17/2025 23:31,Deal Signed,Mobile,France,Direct,129,5,3,25880,11721
2937,4/28/2025 6:35,Awareness,Tablet,France,Social Media,67,1,0,0,372
2937,4/28/2025 6:37,Interested,Tablet,France,Social Media,119,1,0,0,743
2713,7/17/2025 7:10,Awareness,Mobile,Australia,Social Media,71,0,0,0,397
2713,7/17/2025 7:13,Interested,Mobile,Australia,Social Media,126,1,0,0,425
2713,7/17/2025 7:14,Proposal & Negotiation,Mobile,Australia,Social Media,60,3,0,0,263
2713,7/17/2025 7:16,Proposal & Negotiation,Mobile,Australia,Social Media,122,4,0,0,444
2713,7/17/2025 7:18,Deal Signed,Mobile,Australia,Social Media,104,2,2,13370,5928
1466,2/1/2025 6:40,Awareness,Mobile,USA,Email,95,0,0,0,620
1466,2/1/2025 6:42,Interested,Mobile,USA,Email,114,3,0,0,332
1466,2/1/2025 6:42,Proposal & Negotiation,Mobile,USA,Email,47,3,0,0,235
1466,2/1/2025 6:44,Proposal & Negotiation,Mobile,USA,Email,87,2,0,0,529
1466,2/1/2025 6:47,Deal Lost,Mobile,USA,Email,129,2,0,0,207
2543,8/7/2025 7:41,Awareness,Desktop,Australia,Email,77,0,0,0,614
2543,8/7/2025 7:42,Interested,Desktop,Australia,Email,64,2,0,0,442
1468,3/16/2025 23:49,Awareness,Mobile,USA,Direct,72,1,0,0,556
1468,3/16/2025 23:51,Interested,Mobile,USA,Direct,85,2,0,0,586
2055,1/20/2025 7:46,Awareness,Mobile,USA,Social Media,117,1,0,0,463
2055,1/20/2025 7:48,Interested,Mobile,USA,Social Media,96,3,0,0,333
1605,4/26/2025 10:59,Awareness,Mobile,Canada,Email,82,0,0,0,477
1605,4/26/2025 11:00,Interested,Mobile,Canada,Email,53,1,0,0,272
1170,2/18/2025 19:46,Awareness,Tablet,Germany,Email,129,0,0,0,707
1170,2/18/2025 19:48,Interested,Tablet,Germany,Email,119,3,0,0,579
1618,5/28/2025 6:44,Awareness,Mobile,France,Email,129,1,0,0,275
1618,5/28/2025 6:47,Interested,Mobile,France,Email,126,3,0,0,256
1618,5/28/2025 6:49,Proposal & Negotiation,Mobile,France,Email,124,2,0,0,635
2544,3/30/2025 16:20,Awareness,Desktop,Australia,Google,122,0,0,0,418
2486,1/1/2025 17:43,Awareness,Tablet,Australia,Google,128,0,0,0,565
2486,1/1/2025 17:44,Interested,Tablet,Australia,Google,65,2,0,0,790
2486,1/1/2025 17:45,Proposal & Negotiation,Tablet,Australia,Google,76,3,0,0,545
2012,6/3/2025 10:04,Awareness,Mobile,Canada,Direct,46,0,0,0,775
2012,6/3/2025 10:06,Interested,Mobile,Canada,Direct,122,2,0,0,557
2012,6/3/2025 10:08,Proposal & Negotiation,Mobile,Canada,Direct,106,4,0,0,262
2313,6/16/2025 18:47,Awareness,Mobile,UK,Google,47,0,0,0,212
2313,6/16/2025 18:49,Interested,Mobile,UK,Google,119,1,0,0,403
2313,6/16/2025 18:52,Proposal & Negotiation,Mobile,UK,Google,124,1,0,0,394
1899,7/23/2025 18:07,Awareness,Mobile,Australia,Direct,22,0,0,0,512
1899,7/23/2025 18:07,Interested,Mobile,Australia,Direct,27,3,0,0,397
1255,5/31/2025 2:25,Awareness,Tablet,India,Google,122,1,0,0,207
1255,5/31/2025 2:26,Interested,Tablet,India,Google,66,2,0,0,282
1990,8/30/2025 15:27,Awareness,Desktop,France,Email,37,0,0,0,475
1990,8/30/2025 15:28,Interested,Desktop,France,Email,68,2,0,0,484
2225,3/12/2025 3:57,Awareness,Desktop,France,Direct,126,1,0,0,540
2225,3/12/2025 3:57,Interested,Desktop,France,Direct,24,3,0,0,690
1354,2/2/2025 12:17,Awareness,Desktop,UK,Google,110,0,0,0,740
1354,2/2/2025 12:20,Interested,Desktop,UK,Google,126,1,0,0,730
1354,2/2/2025 12:23,Proposal & Negotiation,Desktop,UK,Google,126,3,0,0,631
1354,2/2/2025 12:26,Proposal & Negotiation,Desktop,UK,Google,129,2,0,0,395
1354,2/2/2025 12:28,Deal Signed,Desktop,UK,Google,126,1,1,6520,2341
1941,4/26/2025 18:03,Awareness,Desktop,UK,Direct,125,1,0,0,520
1941,4/26/2025 18:03,Interested,Desktop,UK,Direct,24,1,0,0,602
2795,6/5/2025 17:59,Awareness,Mobile,Germany,Direct,111,0,0,0,583
2795,6/5/2025 18:02,Interested,Mobile,Germany,Direct,129,1,0,0,266
2795,6/5/2025 18:04,Proposal & Negotiation,Mobile,Germany,Direct,73,5,0,0,629
1856,4/10/2025 18:47,Awareness,Tablet,USA,Social Media,19,0,0,0,218
1856,4/10/2025 18:49,Interested,Tablet,USA,Social Media,81,2,0,0,758
1856,4/10/2025 18:52,Proposal & Negotiation,Tablet,USA,Social Media,129,4,0,0,799
1877,2/14/2025 5:21,Awareness,Desktop,Canada,Social Media,65,1,0,0,589
1877,2/14/2025 5:22,Interested,Desktop,Canada,Social Media,71,1,0,0,360
1244,6/14/2025 19:42,Awareness,Mobile,Australia,Direct,85,1,0,0,691
1244,6/14/2025 19:44,Interested,Mobile,Australia,Direct,122,3,0,0,768
1551,4/3/2025 13:58,Awareness,Desktop,India,Email,86,0,0,0,673
2616,5/8/2025 20:19,Awareness,Mobile,UK,Email,126,1,0,0,317
2616,5/8/2025 20:22,Interested,Mobile,UK,Email,129,1,0,0,672
2616,5/8/2025 20:24,Proposal & Negotiation,Mobile,UK,Email,114,3,0,0,359
2657,4/14/2025 10:53,Awareness,Tablet,India,Direct,74,0,0,0,378
2657,4/14/2025 10:55,Interested,Tablet,India,Direct,87,3,0,0,292
2699,1/19/2025 7:21,Awareness,Desktop,UK,Social Media,40,0,0,0,596
2699,1/19/2025 7:23,Interested,Desktop,UK,Social Media,114,2,0,0,208
2134,8/21/2025 7:58,Awareness,Desktop,Germany,Social Media,126,0,0,0,260
2134,8/21/2025 7:59,Interested,Desktop,Germany,Social Media,44,3,0,0,321
2650,8/12/2025 12:19,Awareness,Desktop,UK,Social Media,88,1,0,0,651
2650,8/12/2025 12:20,Interested,Desktop,UK,Social Media,106,2,0,0,353
2915,5/12/2025 20:15,Awareness,Desktop,Australia,Email,36,1,0,0,665
2915,5/12/2025 20:16,Interested,Desktop,Australia,Email,43,2,0,0,747
2915,5/12/2025 20:16,Proposal & Negotiation,Desktop,Australia,Email,25,3,0,0,401
2915,5/12/2025 20:17,Proposal & Negotiation,Desktop,Australia,Email,55,3,0,0,767
2415,3/27/2025 12:56,Awareness,Desktop,France,Direct,128,1,0,0,516
2415,3/27/2025 12:58,Interested,Desktop,France,Direct,122,3,0,0,546
2415,3/27/2025 12:59,Proposal & Negotiation,Desktop,France,Direct,42,2,0,0,649
2255,5/15/2025 22:46,Awareness,Desktop,USA,Direct,46,0,0,0,406
2255,5/15/2025 22:48,Interested,Desktop,USA,Direct,122,1,0,0,241
2255,5/15/2025 22:51,Proposal & Negotiation,Desktop,USA,Direct,119,5,0,0,574
1740,6/19/2025 11:46,Awareness,Desktop,India,Social Media,45,0,0,0,689
1740,6/19/2025 11:49,Interested,Desktop,India,Social Media,126,1,0,0,326
1211,3/15/2025 5:42,Awareness,Mobile,USA,Google,96,1,0,0,304
1211,3/15/2025 5:43,Interested,Mobile,USA,Google,82,2,0,0,420
2510,6/2/2025 22:59,Awareness,Mobile,Germany,Google,98,0,0,0,688
1103,4/18/2025 21:44,Awareness,Desktop,USA,Social Media,126,0,0,0,498
2709,4/6/2025 4:33,Awareness,Tablet,Australia,Email,86,0,0,0,618
2709,4/6/2025 4:34,Interested,Tablet,Australia,Email,72,1,0,0,252
2182,2/16/2025 16:40,Awareness,Mobile,Germany,Social Media,122,0,0,0,704
1132,4/9/2025 13:31,Awareness,Desktop,France,Google,44,0,0,0,369
1132,4/9/2025 13:31,Interested,Desktop,France,Google,43,1,0,0,687
1404,8/10/2025 17:38,Awareness,Tablet,Canada,Social Media,103,1,0,0,344
1404,8/10/2025 17:39,Interested,Tablet,Canada,Social Media,62,3,0,0,327
1404,8/10/2025 17:40,Proposal & Negotiation,Tablet,Canada,Social Media,28,2,0,0,253
1964,8/24/2025 10:49,Awareness,Tablet,Australia,Direct,119,0,0,0,705
1964,8/24/2025 10:49,Interested,Tablet,Australia,Direct,15,2,0,0,418
1964,8/24/2025 10:52,Proposal & Negotiation,Tablet,Australia,Direct,119,5,0,0,247
1230,3/10/2025 1:19,Awareness,Tablet,Germany,Email,27,0,0,0,516
1230,3/10/2025 1:21,Interested,Tablet,Germany,Email,89,2,0,0,413
1230,3/10/2025 1:21,Proposal & Negotiation,Tablet,Germany,Email,29,1,0,0,458
1230,3/10/2025 1:24,Proposal & Negotiation,Tablet,Germany,Email,126,1,0,0,389
1230,3/10/2025 1:25,Deal Signed,Tablet,Germany,Email,41,1,1,6420,2242
1535,2/13/2025 23:48,Awareness,Desktop,UK,Direct,62,0,0,0,611
1535,2/13/2025 23:49,Interested,Desktop,UK,Direct,99,1,0,0,444
2540,7/31/2025 12:51,Awareness,Mobile,Canada,Direct,83,0,0,0,526
2540,7/31/2025 12:53,Interested,Mobile,Canada,Direct,116,2,0,0,503
1870,7/28/2025 14:18,Awareness,Mobile,UK,Direct,122,0,0,0,257
1870,7/28/2025 14:20,Interested,Mobile,UK,Direct,128,2,0,0,228
2043,8/22/2025 11:37,Awareness,Mobile,India,Google,61,0,0,0,217
2043,8/22/2025 11:40,Interested,Mobile,India,Google,129,2,0,0,340
2907,2/8/2025 18:11,Awareness,Mobile,France,Social Media,126,0,0,0,405
2907,2/8/2025 18:13,Interested,Mobile,France,Social Media,119,3,0,0,268
2907,2/8/2025 18:15,Proposal & Negotiation,Mobile,France,Social Media,122,3,0,0,486
2456,8/20/2025 18:53,Awareness,Tablet,UK,Social Media,65,0,0,0,322
2456,8/20/2025 18:54,Interested,Tablet,UK,Social Media,57,3,0,0,677
1607,5/6/2025 4:58,Awareness,Mobile,USA,Google,95,0,0,0,643
1607,5/6/2025 5:00,Interested,Mobile,USA,Google,122,3,0,0,524
2948,7/24/2025 19:36,Awareness,Tablet,Australia,Direct,93,0,0,0,407
2948,7/24/2025 19:38,Interested,Tablet,Australia,Direct,119,2,0,0,309
2036,7/9/2025 9:48,Awareness,Tablet,Canada,Email,83,0,0,0,392
1608,5/31/2025 3:10,Awareness,Desktop,India,Google,119,1,0,0,692
1608,5/31/2025 3:11,Interested,Desktop,India,Google,67,2,0,0,292
1513,4/25/2025 11:57,Awareness,Desktop,Germany,Google,52,1,0,0,793
1055,6/5/2025 23:53,Awareness,Mobile,USA,Direct,122,1,0,0,420
1055,6/5/2025 23:55,Interested,Mobile,USA,Direct,126,2,0,0,215
1215,5/19/2025 18:38,Awareness,Desktop,France,Direct,48,0,0,0,619
1215,5/19/2025 18:40,Interested,Desktop,France,Direct,119,3,0,0,322
1215,5/19/2025 18:41,Proposal & Negotiation,Desktop,France,Direct,65,5,0,0,670
1215,5/19/2025 18:44,Proposal & Negotiation,Desktop,France,Direct,119,2,0,0,631
1215,5/19/2025 18:45,Deal Lost,Desktop,France,Direct,59,4,0,0,433
1733,6/22/2025 13:33,Awareness,Tablet,UK,Email,125,0,0,0,554
1733,6/22/2025 13:35,Interested,Tablet,UK,Email,112,3,0,0,793
1733,6/22/2025 13:35,Proposal & Negotiation,Tablet,UK,Email,20,2,0,0,574
1733,6/22/2025 13:37,Proposal & Negotiation,Tablet,UK,Email,101,1,0,0,637
1733,6/22/2025 13:39,Deal Signed,Tablet,UK,Email,123,5,4,29510,14231
1556,4/17/2025 0:41,Awareness,Tablet,Canada,Google,35,1,0,0,252
1556,4/17/2025 0:43,Interested,Tablet,Canada,Google,83,1,0,0,364
2997,6/10/2025 17:59,Awareness,Tablet,USA,Direct,128,1,0,0,793
2997,6/10/2025 18:01,Interested,Tablet,USA,Direct,105,3,0,0,480
1254,6/15/2025 4:44,Awareness,Mobile,UK,Google,122,0,0,0,357
1254,6/15/2025 4:47,Interested,Mobile,UK,Google,128,1,0,0,334
2269,4/24/2025 2:03,Awareness,Desktop,UK,Google,119,1,0,0,774
2269,4/24/2025 2:06,Interested,Desktop,UK,Google,128,3,0,0,444
1406,8/14/2025 8:43,Awareness,Desktop,USA,Google,77,1,0,0,666
1406,8/14/2025 8:45,Interested,Desktop,USA,Google,112,3,0,0,658
1526,6/17/2025 13:49,Awareness,Mobile,Australia,Social Media,119,0,0,0,364
1526,6/17/2025 13:50,Interested,Mobile,Australia,Social Media,72,3,0,0,419
1526,6/17/2025 13:51,Proposal & Negotiation,Mobile,Australia,Social Media,85,5,0,0,378
2598,8/9/2025 22:39,Awareness,Desktop,UK,Google,65,0,0,0,466
2598,8/9/2025 22:39,Interested,Desktop,UK,Google,44,1,0,0,644
2628,2/26/2025 12:16,Awareness,Mobile,Canada,Google,128,1,0,0,446
